Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks
2012,105551,,1,Fox in Socks,None,0,149,0,5.54027,0.340931,0.693361,7645,2,0.562032,0.61037,54.245589,0.001361
2019,228696,,1,Owl Moon,None,0,176,0,5.975457,0.373648,0.581818,8960,2,0.574957,0.63037,143.380396,0.0015
2029,175113,,1,The Return of the Prodigal Son: A Story of Homecoming,None,1,62,0,2.099761,0.083722,0.607086,1148,3,0.522042,0.544691,27.039146,0.000793
2042,17461,,1,"Misty of Chincoteague (Misty, #1)",None,0,228,0,7.708593,0.519449,0.641046,16589,2,0.601604,0.668889,125.167873,0.001822
2052,1653655,,1,"Swindle (Swindle, #1)",None,2,101,0,3.274692,0.19365,0.618416,3123,2,0.540432,0.574815,49.559306,0.000994
2054,475339,,1,Madeline,None,0,430,0,11.54427,0.823921,0.430997,39753,2,0.733696,0.818519,1110.155975,0.002582
2065,73186,,1,The Case for Christ,None,1,235,0,6.276829,0.425715,0.46543,12797,2,0.605381,0.674074,442.055278,0.001775
2074,65641,,1,"The Silver Chair (Chronicles of Narnia, #4)",None,3,284,0,6.205506,0.503148,0.413378,16612,2,0.633208,0.71037,728.184698,0.00165
2080,97862,,1,"One Tuesday Morning (9/11, #1)",None,1,51,0,2.932358,0.064368,0.589804,752,3,0.516055,0.535556,27.290355,0.001035
2090,4600,,1,"Moo, Baa, La La La!",None,0,198,0,7.87174,0.454041,0.692714,13510,2,0.585938,0.646667,87.172588,0.001804
2094,1022866,,1,Run Baby Run,None,1,106,0,4.764394,0.173623,0.573585,3192,2,0.542605,0.578519,63.908287,0.001388
2097,65111,,1,"The Grim Grotto (A Series of Unfortunate Events, #11)",None,3,117,0,8.210553,0.216659,0.636457,4319,2,0.547445,0.586667,49.433661,0.002007
2104,441618,,1,Breaking Free: Discover the Victory of Total Surrender,None,1,81,0,3.48547,0.12254,0.595988,1931,3,0.531496,0.559753,40.098448,0.00111
2112,23772,,1,Green Eggs and Ham,None,0,536,0,9.983036,0.931604,0.347712,49855,2,0.829238,0.897037,2568.026962,0.002282
2114,310146,,1,The True Confessions of Charlotte Doyle,None,2,206,0,4.347818,0.43841,0.56718,11976,2,0.590035,0.652593,172.854046,0.001198
2117,42172,,1,The Christmas Shoes (Christmas Hope #1),None,3,122,0,2.517155,0.247527,0.576751,4257,2,0.549674,0.59037,84.364535,0.000768
2118,2223324,,1,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,None,4,107,0,2.256336,0.264702,0.813613,4614,2,0.543041,0.579259,14.317871,0.000675
2120,74998,,1,"The Magic Faraway Tree (The Faraway Tree, #2)",None,2,88,0,2.198685,0.210896,0.749216,2868,3,0.534019,0.564691,12.993219,0.000698
2134,197512,,1,The Pigeon Finds a Hot Dog!,None,0,172,0,6.914179,0.375839,0.653203,9606,2,0.573005,0.627407,80.963554,0.001653
2138,8229399,,1,"Big Nate Strikes Again (Big Nate Novels, #2)",None,2,77,0,2.519664,0.140749,0.546822,1600,3,0.529412,0.556543,36.637056,0.000846
2143,6361871,,1,The Pioneer Woman Cooks: Recipes from an Accidental Country Girl,None,0,142,0,2.965308,0.29263,0.578164,5788,2,0.558775,0.605185,113.114772,0.000914
2168,24612600,,1,"Sunny Side Up (Sunny, #1)",None,2,86,0,2.995312,0.183688,0.693023,2533,3,0.533597,0.563457,27.656719,0.000975
2177,8274537,,1,"Tales from a Not-So-Popular Party Girl (Dork Diaries, #2)",None,2,120,0,4.443505,0.232425,0.556162,3971,3,0.54789,0.588395,72.305813,0.001274
2202,286136,,1,"Leven Thumps and the Whispered Secret (Leven Thumps, #2)",None,2,78,0,2.474514,0.134101,0.52048,1563,3,0.529827,0.557284,41.58868,0.000844
2212,141372,,1,"Brian's Winter (Brian's Saga, #3)",None,2,70,0,1.753866,0.156548,0.670393,1619,2,0.527344,0.551852,17.944429,0.000636
2232,426625,,1,Fancy Nancy,None,0,199,0,7.223719,0.456046,0.67494,13297,2,0.586447,0.647407,83.156195,0.001691
2234,3157876,,1,Do-It-Yourself Book,None,2,57,0,2.91866,0.097968,0.610276,974,3,0.520833,0.541481,16.879751,0.000897
2238,8306745,,1,"A World Without Heroes (Beyonders, #1)",None,2,73,0,2.959642,0.134465,0.61758,1623,3,0.526932,0.553086,26.51984,0.000994
2254,809849,,1,Dear Zoo: A Lift-the-Flap Book,None,0,112,0,3.313866,0.27964,0.806145,5011,3,0.544794,0.582716,12.276858,0.000884
2266,815158,,1,Rapunzel,None,4,159,0,6.852715,0.363666,0.703766,8840,2,0.566751,0.617778,61.606312,0.001605
2278,37741,,1,"Tales of a Fourth Grade Nothing (Fudge, #1)",None,0,332,0,8.819542,0.700446,0.536909,29501,2,0.663065,0.745926,387.133406,0.002043
2283,225545,,1,A Color of His Own,None,0,126,0,6.10569,0.27305,0.705905,5559,2,0.551471,0.593333,36.205391,0.001427
2312,828084,,1,Pictures of Hollis Woods,None,2,186,0,5.803511,0.402858,0.601627,10351,2,0.579897,0.637778,118.571591,0.00153
2327,45181,,1,Five Children and It (Five Children #1),None,2,119,0,3.591459,0.242513,0.591654,4154,2,0.548335,0.588148,62.399404,0.001047
2333,78418,,1,"The Reptile Room (A Series of Unfortunate Events, #2)",None,3,214,0,8.578183,0.387284,0.49129,11197,2,0.59419,0.658519,304.818167,0.002097
2344,25222064,,1,"Old School (Diary of a Wimpy Kid, #10)",None,2,64,0,3.408633,0.116572,0.699901,1411,3,0.523662,0.546667,12.265357,0.001038
2371,3885,,1,The Taste of Home Cookbook,None,0,76,0,1.975747,0.173012,0.712982,2032,3,0.529412,0.556049,12.999969,0.000663
2374,25705325,,1,Bedtime Stories for Kids,None,0,19,0,0.255452,0.051424,0.836257,143,3,0.502981,0.511358,0.55698,0.00028
2376,6871646,,1,Pete the Cat: I Love My White Shoes,None,0,96,0,3.481413,0.225095,0.773246,3526,3,0.537849,0.570864,14.003112,0.000939
2380,900070,,1,The Berenstain Bears Go to School,None,4,189,0,7.660779,0.446969,0.740741,13160,2,0.581395,0.64,52.23364,0.001706
2397,201341,,1,"Mossflower (Redwall, #2)",None,2,158,0,3.493409,0.313848,0.539224,6688,2,0.566275,0.617037,128.89187,0.001034
2406,535494,,1,How Should We Then Live? The Rise and Decline of Western Thought and Culture,None,1,92,0,3.161519,0.162096,0.590062,2470,2,0.536566,0.568148,46.839016,0.001019
2414,7182899,,1,"Into the Gauntlet (The 39 Clues, #10)",None,2,177,0,6.242657,0.379958,0.602465,9384,2,0.575448,0.631111,112.356869,0.001593
2426,11337912,,1,"The Prisoner of Cell 25 (Michael Vey, #1)",None,2,85,0,2.693769,0.182385,0.635574,2269,2,0.533597,0.562963,32.828157,0.000925
2448,11254250,,1,"Cabin Fever (Diary of a Wimpy Kid, #6)",None,2,247,0,8.111594,0.471645,0.48448,14719,2,0.611967,0.682963,387.049111,0.002083
2452,13376,,1,"The House of the Scorpion (Matteo Alacran, #1)",None,2,129,0,2.2858,0.279541,0.608527,5024,2,0.552826,0.595556,60.663031,0.000749
2469,1145862,,1,"Stand Tall, Molly Lou Melon",None,0,101,0,3.40923,0.231201,0.725545,3664,2,0.540432,0.574815,18.137699,0.000925
2489,65118,,1,"The Hostile Hospital (A Series of Unfortunate Events, #8)",None,3,96,0,6.688733,0.172519,0.695614,3172,2,0.538278,0.571111,26.167097,0.001674
2495,783127,,1,The 7 Habits Of Highly Effective Teens,None,0,100,0,1.965343,0.242438,0.763636,3780,2,0.54,0.574074,17.085582,0.000651
2497,324737,,1,"Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People",None,1,84,0,4.62993,0.113646,0.644005,2245,3,0.531915,0.561481,31.782998,0.00141
2513,8337,,1,"Little House in the Big Woods (Little House, #1)",None,0,321,0,5.373356,0.63201,0.467718,24022,2,0.655977,0.737778,632.292784,0.001409
2527,7770,,1,"One Fish, Two Fish, Red Fish, Blue Fish",None,0,350,0,10.80673,0.708385,0.493344,30131,2,0.675,0.759259,546.01179,0.00241
2530,106264,,1,"Sarah, Plain and Tall (Sarah, Plain and Tall, #1)",None,4,222,0,5.667043,0.504617,0.630875,15476,2,0.598404,0.664444,140.697674,0.0014
2535,25903764,,1,Ghosts,None,2,140,0,3.626964,0.281885,0.591264,5753,2,0.557851,0.603704,86.665967,0.001101
2547,105999,,1,"Dear Mr. Henshaw (Leigh Botts, #1)",None,2,207,0,5.757943,0.415908,0.525585,11206,2,0.590551,0.653333,206.215091,0.001519
2549,4538,,1,The View from Saturday,None,2,116,0,3.555715,0.243575,0.611094,4076,2,0.547002,0.585926,50.358324,0.001048
2555,6689,,1,James and the Giant Peach,None,0,425,0,8.067241,0.798746,0.417592,37625,2,0.72973,0.814815,1254.511579,0.001938
2557,2159225,,1,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",None,2,184,0,5.680141,0.379813,0.584046,9833,2,0.578902,0.636296,147.434022,0.001497
2570,201126,,1,We're Going on a Bear Hunt,None,0,202,0,7.589546,0.470349,0.695187,14113,2,0.587979,0.64963,77.32212,0.001751
2580,6310,,1,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",None,0,474,0,6.665682,0.850279,0.377668,42337,2,0.770548,0.851111,1729.409676,0.00165
2584,5310515,,1,When You Reach Me,None,2,242,0,5.374782,0.477772,0.500806,14604,2,0.609206,0.679259,302.591982,0.001472
2589,646056,,1,Disney's The Little Mermaid,None,4,269,0,15.629366,0.564177,0.560173,20192,2,0.624422,0.699259,286.27313,0.003275
2591,123170,,1,"Big Red (Big Red, #1)",None,4,191,0,7.748831,0.409346,0.618462,11222,2,0.582399,0.641481,124.418141,0.001815
2592,32979,,1,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)",None,2,149,0,3.484014,0.291873,0.539089,5944,2,0.562032,0.61037,139.286887,0.001077
2600,1821571,,1,"Snakehead (Alex Rider, #7)",None,0,105,0,2.241999,0.264144,0.904212,4937,2,0.542169,0.577778,10.003644,0.000699
2605,11198480,,1,Not a Fan: Becoming a Completely Committed Follower of Jesus,None,1,94,0,3.931685,0.139997,0.630519,2756,2,0.53742,0.56963,43.35584,0.001249
2611,71776,,1,"At Home in Mitford (Mitford Years, #1)",None,1,274,0,5.716036,0.539875,0.499639,18687,2,0.627323,0.702963,441.427607,0.001525
2613,3293821,,1,"The Last Straw (Diary of a Wimpy Kid, #3)",None,2,151,0,6.283584,0.268792,0.506137,5732,2,0.562969,0.611852,145.053145,0.001696
2616,231850,,1,Corduroy,None,0,413,0,12.062841,0.789716,0.430957,36665,2,0.720384,0.805926,1072.63181,0.002681
2623,505304,,1,The Poky Little Puppy,None,0,274,0,10.462582,0.594146,0.584343,21855,2,0.627323,0.702963,240.234817,0.002328
2639,236093,,1,"The Wonderful Wizard of Oz (Oz, #1)",None,0,395,0,5.936563,0.749579,0.427116,33236,2,0.706806,0.792593,1068.03825,0.001484
2643,207153,,1,"Shiloh (Shiloh, #1)",None,2,319,0,8.245858,0.615492,0.45703,23181,2,0.654704,0.736296,616.535537,0.002046
2644,378,,1,The Phantom Tollbooth,None,0,323,0,5.251256,0.626668,0.459185,23879,2,0.657254,0.739259,700.8954,0.001381
2650,9677870,,1,Press Here,None,0,78,0,2.268468,0.180534,0.740593,2224,3,0.529412,0.557037,12.230117,0.0007
2657,169875,,1,"Searching for Dragons (Enchanted Forest Chronicles, #2)",None,2,106,0,2.790178,0.236405,0.704582,3921,2,0.542605,0.578519,26.426992,0.000868
2671,113304,,1,The Thief Lord,None,2,207,0,4.613936,0.440253,0.6056,12912,2,0.590551,0.653333,171.392723,0.001223
2684,172327,,1,"The Ersatz Elevator (A Series of Unfortunate Events, #6)",None,3,154,0,9.025184,0.303761,0.591206,6965,2,0.564381,0.614074,102.097028,0.002184
2685,13260670,,1,"Exile (Keeper of the Lost Cities, #2)",None,2,46,0,1.827264,0.083715,0.538164,557,3,0.517241,0.533827,17.543328,0.000707
2688,313631,,1,More Than a Carpenter,None,1,115,0,5.555945,0.172941,0.526621,3452,2,0.546559,0.585185,94.456051,0.001651
2697,1298205,,1,Walt Disney's Dumbo (A Little Golden Book),None,4,204,0,12.743451,0.44517,0.633874,13125,2,0.589005,0.651111,139.180997,0.002672
2707,417780,,1,Why Mosquitoes Buzz in People's Ears,None,0,126,0,4.248437,0.302304,0.748952,5898,2,0.551471,0.593333,23.637455,0.001087
2712,65605,,1,"The Magician's Nephew (Chronicles of Narnia, #6)",None,3,376,0,5.62175,0.659197,0.381305,26882,2,0.693018,0.778519,1506.45702,0.001502
2742,824734,,1,"Dinosaurs Before Dark (Magic Tree House, #1)",None,2,57,0,1.697834,0.118242,0.631579,1008,2,0.522042,0.542222,12.564816,0.000619
2754,277190,,1,"The Wrath of Mulgarath (The Spiderwick Chronicles, #5)",None,3,82,0,3.616552,0.164619,0.680819,2261,2,0.532334,0.560741,20.743475,0.001084
2755,24782,,1,"Taran Wanderer (The Chronicles of Prydain, #4)",None,2,81,0,2.955782,0.1676,0.629938,2041,2,0.531915,0.56,28.926728,0.000983
2761,27523,,1,"Left Behind (Left Behind, #1)",None,1,293,0,6.436454,0.535835,0.4496,19233,2,0.6386,0.717037,692.096432,0.001783
2779,1129315,,1,The Berenstain Bears' Trouble at School,None,4,194,0,8.591104,0.445151,0.68992,12916,2,0.58391,0.643704,74.932755,0.001916
2782,537070,,1,"Gregor and the Code of Claw (Underland Chronicles, #5)",None,2,146,0,5.031507,0.270343,0.507227,5369,2,0.560631,0.608148,153.104526,0.001445
2786,153542,,1,Mike Mulligan and His Steam Shovel,None,0,233,0,10.209239,0.511717,0.60848,16446,2,0.604297,0.672593,173.857116,0.002273
2787,89763,,1,Esperanza Rising,None,2,225,0,5.139001,0.483401,0.585238,14748,2,0.6,0.666667,204.197353,0.001383
2793,58922,,1,The Runaway Bunny,None,0,285,0,9.830597,0.597404,0.540203,21862,2,0.633803,0.711111,340.846975,0.002233
2797,457762,,1,Sylvester and the Magic Pebble,None,0,179,0,6.919083,0.418651,0.72067,11481,2,0.57643,0.632593,53.783846,0.001632
2799,280111,,1,Holy Bible: New International Version,None,1,170,0,4.018652,0.347836,0.590254,8479,2,0.572034,0.625926,116.907431,0.001123
2802,114308,,1,Swimmy,None,0,172,0,7.253061,0.402919,0.730518,10743,2,0.573005,0.627407,49.104233,0.001712
2804,56480,,1,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control,None,1,62,0,2.008601,0.090854,0.625595,1183,3,0.523256,0.545432,18.361872,0.000738
2815,30118,,1,A Light in the Attic,None,0,419,0,7.893664,0.810776,0.441333,38648,2,0.725027,0.81037,959.083784,0.001843
2817,386421,,1,I Was So Mad (A Golden Look-Look Book),None,4,199,0,8.738399,0.462162,0.71103,14008,2,0.586447,0.647407,75.091947,0.001954
2823,8967,,1,"Trials of Death (Cirque Du Freak, #5)",None,3,72,0,8.397814,0.127366,0.761346,1946,3,0.527756,0.553086,14.243024,0.001945
2830,833253,,1,The Power of a Praying Wife,None,1,150,0,4.962417,0.298299,0.575839,6435,2,0.5625,0.611111,99.431775,0.001395
2835,8248,,1,"By the Shores of Silver Lake  (Little House, #5)",None,2,260,0,7.731524,0.547082,0.545293,18360,2,0.619266,0.692593,335.575047,0.001901
2838,91248,,1,"Ramona the Brave (Ramona, #3)",None,0,324,0,10.699971,0.684466,0.538413,28173,2,0.657895,0.74,387.252424,0.002437
2839,563887,,1,The Littles,None,2,174,0,5.723409,0.399174,0.655903,9872,2,0.57398,0.628889,71.31959,0.001407
2849,438492,,1,"The Wide Window (A Series of Unfortunate Events, #3)",None,3,186,0,8.759232,0.347712,0.535484,9213,2,0.579897,0.637778,195.205186,0.002121
2851,662597,,1,Cut,None,2,117,0,2.756108,0.254545,0.613911,4166,2,0.547445,0.586667,78.073324,0.00085
2855,313620,,1,"If You Want to Walk on Water, You've Got to Get Out of the Boat",None,1,62,0,3.141854,0.071132,0.743522,1406,3,0.507137,0.535309,11.856765,0.00106
2856,1858013,,1,The Reason for God: Belief in an Age of Skepticism,None,1,82,0,2.27778,0.141277,0.614875,2042,2,0.532334,0.560741,35.811669,0.000824
2859,1409344,,1,Driving Miss Daisy,None,4,93,0,4.893143,0.159253,0.665264,2846,3,0.535289,0.567901,30.055242,0.001228
2865,260791,,1,The Pursuit of Holiness,None,1,73,0,3.488398,0.096311,0.687595,1807,3,0.527756,0.55358,23.914117,0.001129
2869,551536,,1,"Fire Star (The Last Dragon Chronicles, #3)",None,2,79,0,3.477434,0.116371,0.507627,1564,2,0.531078,0.558519,44.89721,0.001102
2883,782854,,1,Eloise,None,0,218,0,9.07357,0.48704,0.643808,15228,2,0.59629,0.661481,136.726594,0.002049
2884,1335184,,1,Walt Disney's Peter Pan (A Little Golden Book),None,4,277,0,13.965706,0.585011,0.564668,21585,2,0.629077,0.705185,284.313088,0.002933
2895,7882,,1,"On the Banks of Plum Creek  (Little House, #4)",None,2,287,0,8.47039,0.583059,0.508686,20877,2,0.634995,0.712593,460.825144,0.002066
2918,22402972,,1,Fish in a Tree,None,2,162,0,4.414707,0.341367,0.587838,7666,2,0.568182,0.62,143.158658,0.001273
2924,672493,,1,The Pursuit of God: The Human Thirst for the Divine,None,1,119,0,3.743555,0.205042,0.596354,4187,2,0.548335,0.588148,65.771429,0.001167
2934,125956,,1,"Black: The Birth of Evil (The Circle, #1)",None,1,61,0,3.614136,0.097468,0.557377,1020,3,0.522851,0.544691,25.594456,0.001181
2939,37737,,1,"Fudge-a-Mania (Fudge, #4)",None,0,120,0,3.596081,0.291971,0.735154,5249,2,0.54878,0.588889,23.881019,0.000993
2946,215542,,1,"The Rivers of Zadaa (Pendragon, #6)",None,3,131,0,5.004681,0.269745,0.64815,5519,2,0.553733,0.597037,61.939124,0.001341
2947,967494,,1,The Mitten,None,0,309,0,10.552756,0.666683,0.570084,27128,2,0.648415,0.728889,272.655368,0.002363
2954,902,,1,The Westing Game,None,2,306,0,6.017435,0.590938,0.46956,21912,2,0.646552,0.726667,558.982113,0.001589
2958,77770,,1,"These Happy Golden Years (Little House, #8)",None,2,137,0,4.308249,0.266274,0.519107,4836,2,0.556472,0.601481,118.676649,0.001219
2972,561909,,1,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,None,1,336,0,4.996595,0.584108,0.394421,22198,2,0.66568,0.748889,1120.186293,0.001408
2988,197436,,1,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),None,2,196,0,6.980262,0.445914,0.648299,12389,2,0.584922,0.645185,86.494821,0.001682
2998,851393,,1,The Imitation of Christ,None,1,24,0,0.688228,0.041605,0.724638,200,3,0.508666,0.517531,1.987948,0.000423
3006,89375,,1,90 Minutes in Heaven: A True Story of Death and Life,None,1,94,0,2.525124,0.149541,0.564859,2469,2,0.53742,0.56963,71.603152,0.000875
3011,17733898,,1,"Hard Luck (Diary of a Wimpy Kid, #8)",None,2,127,0,6.039801,0.223066,0.502062,4017,2,0.551922,0.594074,110.522719,0.001665
3012,193093,,1,Stone Soup,None,0,286,0,11.362554,0.622531,0.582947,23758,2,0.634398,0.711852,243.976739,0.002495
3022,598160,,1,"Polar Bear, Polar Bear, What Do You Hear?",None,0,147,0,4.381662,0.360352,0.754543,8097,2,0.561097,0.608889,32.411297,0.001099
3033,8966,,1,"Allies of the Night (Cirque du Freak, #8)",None,3,70,0,7.94093,0.128341,0.799172,1930,3,0.526932,0.551605,10.765209,0.001852
3037,24337,,1,Ella Enchanted (Ella Enchanted #1),None,2,418,0,5.685996,0.748522,0.387548,33776,2,0.724249,0.80963,1466.598302,0.001494
3040,7823678,,1,"The Ugly Truth (Diary of a Wimpy Kid, #5)",None,2,157,0,6.836045,0.275844,0.500735,6132,2,0.565801,0.616296,157.758788,0.001832
3044,8962,,1,"A Living Nightmare (Cirque Du Freak, #1)",None,3,89,0,6.307524,0.158595,0.663687,2599,2,0.535289,0.565926,36.286824,0.001537
3051,301736,,1,Guess How Much I Love You,None,0,394,0,12.146897,0.779601,0.465313,36025,2,0.706067,0.791852,795.807537,0.002719
3057,225774,,1,National Velvet,None,4,99,0,5.974243,0.210402,0.712018,3454,3,0.539137,0.573086,21.286664,0.00142
3079,56405,,1,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,None,1,155,0,4.962177,0.267357,0.533892,6372,2,0.564854,0.614815,141.125774,0.001452
3083,65840,,1,"Anne of Windy Poplars (Anne of Green Gables, #4)",None,2,108,0,2.624415,0.221577,0.573901,3316,2,0.543478,0.58,59.889893,0.000863
3094,13067,,1,Flush,None,2,102,0,3.210219,0.185561,0.585323,3015,2,0.540865,0.575556,54.184636,0.000954
3095,2133795,,1,"Savvy (Savvy, #1)",None,2,69,0,1.806872,0.13548,0.660699,1550,3,0.524476,0.54963,18.867178,0.000667
3107,65684,,1,Monster,None,1,116,0,3.918319,0.213253,0.522339,3484,2,0.547002,0.585926,106.76884,0.001174
3108,231821,,1,The Incredible Journey,None,4,204,0,6.307273,0.410108,0.541244,11207,2,0.589005,0.651111,209.41744,0.001539
3121,91357,,1,The Devil's Arithmetic,None,2,111,0,2.513019,0.231126,0.579853,3540,2,0.544794,0.582222,45.762586,0.000797
3122,1062516,,1,"No, David!",None,0,276,0,11.890355,0.598567,0.591225,22437,2,0.628492,0.704444,225.151063,0.002643
3125,17303,,1,"Piercing the Darkness (Darkness, #2)",None,1,268,0,8.08472,0.475163,0.451423,16151,2,0.623845,0.698519,503.032999,0.002137
3135,1375896,,1,"Queste (Septimus Heap, #4)",None,2,146,0,5.169902,0.255154,0.508455,5382,3,0.560166,0.607901,137.282956,0.001463
3146,5508,,1,Anne Frank Beyond the Diary: A Photographic Remembrance,None,4,95,0,3.145854,0.18263,0.616797,2754,2,0.537849,0.57037,31.028854,0.000915
3149,322351,,1,How to Eat Fried Worms,None,0,176,0,5.055729,0.41792,0.692403,10663,2,0.574957,0.63037,61.182678,0.001258
3157,31157,,1,"The Rising: Antichrist is Born  (Before They Were Left Behind, #1)",None,1,74,0,3.425758,0.11656,0.660126,1783,2,0.528997,0.554815,25.471585,0.001101
3159,6693,,1,Fantastic Mr. Fox,None,0,229,0,5.367302,0.483011,0.558109,14570,2,0.602141,0.66963,247.540282,0.00139
3173,77767,,1,"Little House on the Prairie (Little House, #3)",None,0,433,0,8.781642,0.809049,0.410957,38436,2,0.736096,0.820741,1561.136795,0.002094
3192,227651,,1,"Among the Hidden (Shadow Children, #1)",None,2,274,0,5.250619,0.520823,0.461913,17276,2,0.627323,0.702963,465.342519,0.00144
3199,9531,,1,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",None,2,87,0,2.36292,0.18143,0.626838,2345,2,0.534442,0.564444,29.344584,0.000788
3204,6515834,,1,Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit,None,1,127,0,3.878675,0.209015,0.48194,3856,2,0.551922,0.594074,164.880834,0.001183
3210,122967,,1,The Ugly Duckling,None,4,206,0,9.173216,0.463358,0.654511,13820,2,0.590035,0.652593,106.788286,0.002036
3234,385742,,1,"Gregor and the Prophecy of Bane (Underland Chronicles, #2)",None,2,87,0,3.317066,0.148474,0.536755,2008,2,0.534442,0.564444,61.934674,0.001078
3242,233637,,1,The Hidden Staircase (Nancy Drew Mystery Stories #2),None,2,39,0,1.139121,0.063401,0.510121,378,3,0.513308,0.527901,14.008115,0.000516
3267,73297,,1,The Scarlet Thread,None,1,143,0,5.939157,0.240275,0.509209,5170,3,0.558313,0.605432,152.80599,0.001672
3288,386286,,1,"Julie of the Wolves (Julie of the Wolves, #1)",None,2,213,0,5.735504,0.475091,0.614802,13881,2,0.593668,0.657778,130.168011,0.001459
3318,22749539,,1,Echo,None,2,102,0,2.629761,0.219514,0.630169,3246,2,0.540865,0.575556,49.983873,0.000843
3335,95621,,1,"As Sure as the Dawn (Mark of the Lion, #3)",None,1,66,0,3.406906,0.112357,0.605594,1299,2,0.525701,0.548889,29.561318,0.001083
3345,899962,,1,Curious George Goes to the Hospital,None,4,241,0,10.878685,0.536718,0.638762,18473,2,0.608656,0.678519,167.115373,0.002358
3352,1999475,,1,A Million Miles in a Thousand Years: What I Learned While Editing My Life,None,1,82,0,2.616697,0.134113,0.583258,1937,2,0.532334,0.560741,54.750827,0.000882
3363,18419,,1,The Kissing Hand,None,0,318,0,12.021302,0.668837,0.542686,27353,2,0.65407,0.735556,354.726301,0.002663
3367,93,,1,"Heidi (Heidi, #1-2)",None,4,293,0,7.336727,0.566099,0.46739,19994,2,0.6386,0.717037,613.094987,0.0018
3393,74532,,1,George's Marvellous Medicine,None,0,179,0,4.504916,0.420207,0.704915,11230,2,0.57643,0.632593,71.98753,0.001206
3398,61549,,1,Mr. Popper's Penguins,None,0,218,0,5.782688,0.488626,0.621443,14699,2,0.59629,0.661481,149.627348,0.001445
3412,7779,,1,Horton Hears a Who!,None,0,337,0,10.200056,0.667422,0.475837,26940,2,0.666338,0.74963,612.648429,0.002347
3425,776407,,1,"The House at Pooh Corner (Winnie-the-Pooh, #2)",None,0,180,0,4.464446,0.40704,0.627933,10116,2,0.576923,0.633333,106.614013,0.001159
3438,905382,,1,Anne Frank: The Biography,None,2,49,0,1.228015,0.113268,0.684524,805,2,0.518832,0.536296,7.054732,0.000511
3441,312050,,1,"Icefire (The Last Dragon Chronicles, #2)",None,2,101,0,3.665955,0.159279,0.470891,2378,2,0.540432,0.574815,82.610881,0.001155
3447,515905,,1,"Knuffle Bunny Too: A Case of Mistaken Identity (Knuffle Bunny, #2)",None,0,172,0,5.241959,0.384361,0.635931,9352,2,0.573005,0.627407,86.911459,0.001337
3451,456028,,1,"Red: The Heroic Rescue (The Circle, #2)",None,1,61,0,3.614136,0.097468,0.557377,1020,3,0.522851,0.544691,25.594456,0.001181
3461,953260,,1,"Disney After Dark (Kingdom Keepers, #1)",None,2,79,0,2.758998,0.114441,0.564103,1738,2,0.531078,0.558519,62.743129,0.000919
3462,152380,,1,"Mary Poppins (Mary Poppins, #1)",None,0,304,0,8.263581,0.625273,0.514461,23694,2,0.645315,0.725185,420.668166,0.001968
3463,160629,,1,"A Bear Called Paddington (Paddington, #1)",None,0,288,0,10.100926,0.612843,0.556039,22980,2,0.635593,0.713333,312.880927,0.002258
3494,53496,,1,Walk Two Moons,None,2,272,0,5.019725,0.515644,0.459247,16926,2,0.62616,0.701481,483.648853,0.001381
3495,10,,1,"Harry Potter Collection (Harry Potter, #1-6)",None,0,103,0,2.107452,0.260954,0.915287,4808,2,0.541299,0.576296,6.694565,0.00067
3497,10785687,,1,Harry Potter Page to Screen: The Complete Filmmaking Journey,None,4,108,0,2.518658,0.269951,0.848564,4903,2,0.543478,0.58,12.153333,0.000717
3504,132391,,1,The Little Mermaid,None,4,43,0,1.281186,0.093532,0.696567,629,3,0.516055,0.531605,4.180151,0.000503
3511,773606,,1,Madeline's Rescue,None,0,201,0,7.53916,0.464576,0.684478,13758,2,0.587467,0.648889,76.164017,0.001741
3540,25051,,1,"Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #1)",None,0,247,0,8.056979,0.514391,0.543168,16502,2,0.611967,0.682963,273.393183,0.001977
3548,899608,,1,A Fish Out of Water,None,0,121,0,3.573854,0.284526,0.714876,5190,2,0.549227,0.58963,35.124418,0.000953
3549,29797,,1,The Pilgrim's Progress,None,1,228,0,5.465757,0.364287,0.413363,10697,2,0.601604,0.668889,657.704962,0.001552
3581,17349203,,1,"Fortunately, the Milk",None,2,99,0,2.183188,0.229308,0.708926,3439,3,0.539137,0.573086,22.065587,0.000719
3591,37190,,1,The Tale of Despereaux,None,2,427,0,9.348241,0.791013,0.410309,37318,2,0.731311,0.816296,1176.010843,0.002248
