Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Authority,Hub,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
4997,3086160,,1,The Hour I First Believed,None,4,341,0,7.73848,0.377152,0.516405,29936,0.028103,0.028103,0.000798,3,0.565268,0.615917,348.324281
5005,66559,,1,Sharp Objects,None,1,555,0,8.940919,0.567153,0.414128,63666,0.042237,0.042237,0.000889,3,0.616289,0.688919,1371.557936
5021,9902804,,1,Lies That Chelsea Handler Told Me,None,4,97,0,2.017818,0.126332,0.718643,3346,0.009403,0.009403,0.000297,3,0.515812,0.532243,17.103136
5029,9844,,1,Prep,None,1,201,0,4.406184,0.24695,0.620697,12476,0.01841,0.01841,0.000499,3,0.536158,0.56812,86.686107
5033,25197285,,1,Rogue Lawyer,None,3,71,0,2.924911,0.041081,0.512274,1273,0.002912,0.002912,0.000422,3,0.512033,0.523955,58.318056
5041,1466455,,1,Three Wishes,None,0,466,0,13.719069,0.505556,0.482699,52298,0.037714,0.037714,0.001269,2,0.594332,0.658719,643.730101
5046,30973749,,1,"Judgment Cometh: And That Right Soon (Joe Dillard, #8)",None,3,94,0,6.167412,0.040655,0.519332,2270,0.002792,0.002792,0.000737,3,0.514366,0.530654,76.222512
5048,40067,,1,Thunderstruck,None,4,156,0,3.709802,0.185109,0.610256,7378,0.013785,0.013785,0.000449,3,0.527488,0.552793,77.864941
5049,31450633,,1,The Breakdown,None,0,359,0,9.799211,0.390093,0.495588,31847,0.029056,0.029056,0.00095,3,0.569434,0.622162,466.478316
5055,23745132,,1,Wreckage,None,3,254,0,7.794578,0.217594,0.386698,12425,0.015956,0.015956,0.000849,2,0.547353,0.586512,608.095834
5059,3720975,,1,Handle with Care,None,2,345,0,9.089898,0.379604,0.518318,30757,0.028268,0.028268,0.000902,2,0.566577,0.617507,346.002
5060,29095401,,1,The Marriage Lie,None,0,288,0,11.143318,0.313116,0.553402,22871,0.023347,0.023347,0.001044,3,0.553753,0.597752,203.690298
5064,3289281,,1,"When Will There Be Good News? (Jackson Brodie, #3)",None,4,161,0,3.971373,0.192346,0.621118,8000,0.014313,0.014313,0.000482,3,0.528248,0.554382,75.550748
5066,6746018,,1,The Distant Hours,None,1,262,0,6.749044,0.306996,0.573689,19615,0.022878,0.022878,0.000714,3,0.548785,0.589124,202.617414
5079,33815380,,1,The Keeper of Lost Things,None,3,57,0,1.6557,0.04608,0.407268,650,0.003361,0.003361,0.000299,3,0.509722,0.519301,62.756834
5085,29890212,,1,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,None,3,196,0,5.126457,0.17889,0.431345,8243,0.013161,0.013161,0.000612,3,0.535571,0.566644,310.236392
5087,33916061,,1,We Were Eight Years in Power: An American Tragedy,None,4,253,0,7.599687,0.272867,0.549815,17527,0.020339,0.020339,0.000785,3,0.546741,0.585945,217.551858
5088,83083,,1,"Birds of a Feather (Maisie Dobbs, #2)",None,1,144,0,3.88451,0.15859,0.545649,5618,0.011758,0.011758,0.000473,2,0.525788,0.549046,111.658759
5093,38355410,,1,Elevation,None,4,160,0,3.41195,0.190863,0.613286,7801,0.014237,0.014237,0.000403,3,0.528438,0.554269,55.907679
5096,16218778,,1,Coming Clean,None,4,191,0,4.706301,0.219271,0.5752,10437,0.01633,0.01633,0.000524,3,0.534207,0.564714,92.944421
5100,9420,,1,"Shopaholic &#38; Baby (Shopaholic, #5)",None,1,296,0,7.000734,0.30352,0.480577,20982,0.022518,0.022518,0.000776,3,0.55585,0.600704,403.983289
5113,33128934,,1,"Stillhouse Lake (Stillhouse Lake, #1)",None,3,454,0,9.012163,0.401517,0.350857,36079,0.029576,0.029576,0.000958,2,0.591459,0.654632,2404.394373
5119,9298,,1,Last Chance Saloon,None,1,115,0,3.817349,0.122225,0.599237,3928,0.009051,0.009051,0.000496,3,0.519278,0.538488,45.203344
5120,23168277,,1,The Sympathizer,None,4,236,0,5.895624,0.263614,0.59661,16544,0.01967,0.01967,0.000623,3,0.542498,0.5797,118.650973
5126,13367541,,1,Wild: From Lost to Found on the Pacific Crest Trail,None,3,102,0,2.964565,0.071093,0.389633,2007,0.005146,0.005146,0.000418,3,0.517813,0.534628,143.755983
5129,36430011,,1,"You (You, #1)",None,0,220,0,4.066621,0.274013,0.636986,15345,0.020459,0.020459,0.000461,3,0.540302,0.574818,100.544889
5132,16047,,1,A Thread of Grace,None,1,155,0,3.54441,0.189193,0.653121,7795,0.014107,0.014107,0.000423,3,0.527299,0.552452,48.227053
5143,25150798,,1,The Tea Girl of Hummingbird Lane,None,1,557,0,14.133722,0.57565,0.426811,66090,0.042878,0.042878,0.001328,2,0.617066,0.689714,1558.762122
5144,10987,,1,"Voyager (Outlander, #3)",None,1,599,0,10.419462,0.596855,0.394649,70682,0.044414,0.044414,0.001019,2,0.628156,0.704019,1773.229754
5145,78508,,1,The River of Doubt: Theodore Roosevelt's Darkest Journey,None,1,222,0,4.300754,0.261203,0.572541,14045,0.019449,0.019449,0.000491,3,0.5407,0.5755,220.444566
5150,36425796,,1,Shelter in Place,None,0,205,0,6.44038,0.227803,0.575897,12042,0.016936,0.016936,0.000674,2,0.537532,0.569823,178.12736
5151,14568987,,1,The Art Forger,None,1,260,0,5.194036,0.306945,0.572735,19284,0.022899,0.022899,0.000564,3,0.54817,0.588329,174.817366
5153,5204,,1,We Were the Mulvaneys,None,1,306,0,7.454605,0.319101,0.494889,23094,0.023697,0.023697,0.000776,3,0.557751,0.603996,418.77674
5154,18478222,,1,Twelve Years a Slave,None,1,235,0,3.571434,0.279096,0.582324,16011,0.020789,0.020789,0.000429,2,0.543502,0.580041,163.268023
5156,26247008,,1,Truly Madly Guilty,None,0,816,0,18.690253,0.768649,0.343179,114114,0.057174,0.057174,0.0017,2,0.692453,0.777929,3701.455715
5159,40775744,,1,"Lethal White (Cormoran Strike, #4)",None,3,65,0,1.640821,0.077066,0.645673,1343,0.005715,0.005715,0.000288,3,0.510254,0.521458,30.34466
5166,227571,,1,Peace Like a River,None,1,265,0,5.434429,0.30657,0.560149,19594,0.022842,0.022842,0.00059,3,0.549401,0.590145,204.186383
5167,5180,,1,The Rapture of Canaan,None,1,184,0,5.498065,0.210537,0.596638,10045,0.015642,0.015642,0.000602,2,0.53343,0.56267,99.869338
5169,25806578,,1,"Career of Evil (Cormoran Strike, #3)",None,3,101,0,2.584597,0.105572,0.528515,2669,0.007792,0.007792,0.000365,3,0.517266,0.53406,56.831142
5179,184850,,1,"Virgin River (Virgin River, #1)",None,0,92,0,2.080435,0.114604,0.642379,2689,0.008532,0.008532,0.000292,3,0.514006,0.529973,22.245282
5183,16071764,,1,"Lean In: Women, Work, and the Will to Lead",None,4,501,0,5.65368,0.528016,0.443082,55496,0.039368,0.039368,0.000599,3,0.602627,0.670527,940.620248
5195,26023,,1,"Bright Lights, Big Ass",None,1,136,0,3.497381,0.146909,0.57342,5264,0.010902,0.010902,0.000442,3,0.523165,0.54564,52.719651
5200,8142508,,1,"Her Daughter's Dream (Marta's Legacy, #2)",None,1,170,0,3.839411,0.208686,0.665576,9561,0.015532,0.015532,0.000452,3,0.530155,0.557561,67.772556
5205,34728667,,1,"Children of Blood and Bone (Legacy of Or&#239;sha, #1)",None,4,348,0,5.805949,0.378153,0.487529,29436,0.028181,0.028181,0.000618,2,0.567233,0.618529,404.329528
5209,16130291,,1,The Silver Star,None,0,230,0,5.895644,0.294684,0.701272,18468,0.022028,0.022028,0.000606,3,0.542097,0.578111,74.916764
5211,16045144,,1,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",None,0,226,0,8.41279,0.277336,0.643107,16351,0.020707,0.020707,0.000818,3,0.540899,0.576521,84.934956
5213,6514074,,1,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History",None,4,201,0,3.423929,0.253255,0.640945,12883,0.018879,0.018879,0.00041,3,0.536354,0.568233,85.717988
5221,40097951,,1,The Silent Patient,None,0,864,0,17.869706,0.800391,0.330823,123336,0.05955,0.05955,0.001614,2,0.708494,0.794278,4085.859145
5222,11047555,,1,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",None,3,51,0,1.148547,0.055127,0.575686,734,0.004075,0.004075,0.000234,3,0.507783,0.516689,24.102442
5225,17838167,,1,"Written in My Own Heart's Blood (Outlander, #8)",None,3,99,0,2.762583,0.112237,0.622964,3022,0.008322,0.008322,0.000381,3,0.516719,0.533265,35.742948
5228,30821598,,1,My Not So Perfect Life,None,0,284,0,6.499969,0.320493,0.548574,22045,0.0239,0.0239,0.00067,3,0.553336,0.596617,252.227415
5239,20758175,,1,"The Life We Bury (Joe Talbert, #1; Max Rupert, #1)",None,0,507,0,12.830881,0.538751,0.458061,58756,0.040176,0.040176,0.001207,2,0.604364,0.672684,844.333796
5247,20696006,,1,Being Mortal: Medicine and What Matters in the End,None,4,420,0,6.751161,0.440784,0.457495,40255,0.032814,0.032814,0.000705,2,0.583466,0.643052,701.755387
5248,15801668,,1,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,None,0,90,0,2.009285,0.1114,0.657428,2633,0.008295,0.008295,0.000281,3,0.514366,0.529746,16.267671
5263,9419,,1,"Shopaholic Ties the Knot (Shopaholic, #3)",None,1,221,0,6.325518,0.225805,0.509255,12380,0.016739,0.016739,0.000721,2,0.5407,0.575272,232.700664
5265,9219901,,1,Unbearable Lightness: A Story of Loss and Gain,None,4,160,0,2.934227,0.198703,0.642217,8169,0.014813,0.014813,0.000371,3,0.527868,0.553928,46.54714
5266,13167796,,1,"A Dog's Journey (A Dog's Purpose, #2)",None,1,106,0,2.321994,0.127072,0.601438,3347,0.00947,0.00947,0.000313,3,0.516719,0.534855,31.935753
5267,481446,,1,Nefertiti,None,1,168,0,3.894876,0.213684,0.68128,9557,0.015935,0.015935,0.000466,3,0.529773,0.55688,51.006663
5268,7445,,1,The Glass Castle,None,1,1050,0,10.368355,0.897145,0.273968,150881,0.066567,0.066567,0.001006,2,0.778367,0.857629,7852.960083
5277,33815781,,1,"The Wedding Date (The Wedding Date, #1)",None,0,314,0,9.20444,0.346224,0.529354,26013,0.025846,0.025846,0.000894,2,0.559878,0.606948,287.34624
5278,13508607,,1,The Secret Keeper,None,1,532,0,10.557098,0.556216,0.437365,61776,0.041454,0.041454,0.001026,2,0.610649,0.681199,1055.101496
5281,31101,,1,Mr. Maybe,None,1,227,0,5.006842,0.24692,0.553858,14207,0.01834,0.01834,0.000577,3,0.541298,0.576975,169.289157
5282,875441,,1,Someone Knows My Name,None,1,202,0,4.705659,0.258478,0.694153,14092,0.019281,0.019281,0.000517,3,0.536746,0.568688,59.412767
5283,18498558,,1,"Bird Box (Bird Box, #1)",None,0,337,0,5.562671,0.366231,0.483044,27348,0.027246,0.027246,0.000602,2,0.564833,0.614782,517.330291
5284,34964905,,1,The Sun Does Shine: How I Found Life and Freedom on Death Row,None,4,293,0,7.034832,0.331365,0.550259,23539,0.02471,0.02471,0.000727,3,0.555009,0.599569,211.813974
5287,34331079,,1,Little Fires Everywhere,None,3,443,0,8.6423,0.408737,0.363676,35605,0.030152,0.030152,0.000915,2,0.588849,0.650886,1735.968495
5292,33574273,,1,"A Wrinkle in Time (Time Quintet, #1)",None,1,512,0,4.293964,0.524451,0.415851,54400,0.039046,0.039046,0.000483,2,0.605611,0.674387,1332.090134
5294,26192467,,1,First Comes Love,None,0,355,0,10.878484,0.40793,0.55555,34908,0.030453,0.030453,0.00103,3,0.568111,0.620572,307.565705
5295,25817493,,1,News of the World,None,4,438,0,11.672125,0.4745,0.487853,46689,0.035409,0.035409,0.001123,2,0.58767,0.649183,626.149107
5296,17167084,,1,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",None,0,215,0,6.445196,0.252968,0.567355,13052,0.018832,0.018832,0.00067,3,0.539309,0.573115,184.022662
5297,12649718,,1,"Me Before You (Me Before You, #1)",None,1,257,0,4.727841,0.298005,0.548365,18039,0.022195,0.022195,0.000539,3,0.547761,0.587421,219.902702
5300,24228353,,1,Trail of Broken Wings,None,3,283,0,7.091508,0.262711,0.399719,15950,0.019327,0.019327,0.000787,2,0.553336,0.59639,766.260648
5304,31393997,,1,He Said/She Said,None,0,167,0,4.078057,0.189759,0.58055,8047,0.014118,0.014118,0.000482,2,0.530155,0.55688,102.985548
5310,82748,,1,Sushi for Beginners,None,1,168,0,4.026289,0.179039,0.520317,7299,0.013261,0.013261,0.000513,3,0.529964,0.556994,137.257798
5311,36203391,,1,My Year of Rest and Relaxation,None,4,173,0,5.587597,0.192063,0.615809,9162,0.014327,0.014327,0.000597,3,0.529582,0.557902,60.16919
5314,227593,,1,Three Junes,None,1,158,0,3.990468,0.197132,0.696283,8636,0.014704,0.014704,0.000453,3,0.527488,0.553247,45.949044
5315,42975172,,1,"The Testaments (The Handmaid's Tale, #2)",None,4,666,0,12.174106,0.651561,0.379101,83950,0.048518,0.048518,0.001177,2,0.646696,0.726839,2022.707874
5331,26370082,,1,The Obsession,None,3,66,0,2.474566,0.031168,0.383683,823,0.002177,0.002177,0.000372,3,0.510254,0.521685,69.36458
5343,32599492,,1,"The Girl Who Takes an Eye for an Eye (Millennium, #5)",None,4,261,0,7.141989,0.321494,0.646095,21922,0.024014,0.024014,0.000728,3,0.548375,0.588669,162.68785
5348,13634927,,1,"A Leaf on the Wind of All Hallows (Outlander, #8.5)",None,3,96,0,3.425432,0.10842,0.601316,2742,0.008039,0.008039,0.000438,3,0.515812,0.532016,36.407701
5358,28449270,,1,Today Will Be Different,None,4,286,0,8.017302,0.337411,0.600172,24460,0.025219,0.025219,0.000788,3,0.552919,0.596844,143.527233
5361,12875355,,1,Death Comes to Pemberley,None,1,145,0,2.587236,0.182258,0.656705,6856,0.013572,0.013572,0.000336,3,0.525788,0.549273,41.957024
5365,39072210,,1,A Spark of Light,None,0,514,0,12.932972,0.505774,0.40068,52826,0.037573,0.037573,0.001238,2,0.606111,0.675068,1520.498558
5377,5196,,1,Tara Road,None,1,185,0,4.18831,0.219288,0.625264,10642,0.016305,0.016305,0.000488,3,0.533236,0.562784,86.685847
5413,9736930,,1,Before I Go to Sleep,None,1,479,0,6.595651,0.509403,0.454774,52063,0.037975,0.037975,0.000682,3,0.597234,0.663034,920.95279
5415,10353369,,1,"The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind, Survive Everyday Parenting Struggles, and Help Your Family Thrive",None,4,142,0,3.205184,0.171197,0.634602,6353,0.012769,0.012769,0.000393,3,0.524473,0.547797,40.621404
5420,6668467,,1,Winter Garden,None,0,582,0,12.713686,0.613207,0.443003,74899,0.045733,0.045733,0.001195,3,0.623355,0.698115,1104.688736
5422,13497818,,1,The Casual Vacancy,None,4,398,0,4.806984,0.422772,0.457742,36163,0.031469,0.031469,0.000537,3,0.57818,0.635445,674.520657
5423,9361589,,1,The Night Circus,None,1,864,0,8.592447,0.78667,0.317881,118511,0.058457,0.058457,0.000855,2,0.708494,0.794278,4779.599948
5424,37826561,,1,Educated,None,3,74,0,1.991162,0.087597,0.620141,1675,0.006495,0.006495,0.000328,3,0.51257,0.524977,25.483939
5425,33253215,,1,The Heart's Invisible Furies,None,4,285,0,7.123589,0.339649,0.586237,23725,0.025371,0.025371,0.000723,3,0.553544,0.596957,175.823576
5434,37642916,,1,Beneath a Scarlet Sky,None,3,299,0,5.35334,0.270929,0.379565,16910,0.019895,0.019895,0.00064,2,0.556693,0.601839,1080.023946
5438,13057939,,1,In the Shadow of the Banyan,None,4,199,0,5.406194,0.237104,0.632303,12457,0.017676,0.017676,0.000587,3,0.535766,0.567439,80.199711
5443,35900387,,1,Eleanor Oliphant Is Completely Fine,None,4,66,0,1.509774,0.077804,0.601399,1290,0.005787,0.005787,0.000254,3,0.509192,0.521004,16.295053
5449,11281852,,1,Kisses from Katie,None,0,137,0,3.093625,0.161796,0.7076,6592,0.012068,0.012068,0.000378,3,0.52242,0.545413,51.34033
5459,10600242,,1,How to Be a Woman,None,4,152,0,2.593984,0.181706,0.600296,6889,0.013517,0.013517,0.000345,2,0.527299,0.551771,60.746715
5465,33151808,,1,Into the Water,None,3,155,0,5.925561,0.107575,0.395811,4724,0.007758,0.007758,0.000705,3,0.527678,0.552679,264.383811
5470,39088507,,1,Dear Evan Hansen,None,0,142,0,3.227257,0.186538,0.788233,7891,0.013942,0.013942,0.000387,3,0.525036,0.548138,36.157704
5473,2153405,,1,Still Alice,None,1,863,0,15.104429,0.797661,0.327012,121633,0.059318,0.059318,0.001416,2,0.708152,0.793937,3807.587868
5475,18858489,,1,Spilled Milk,None,3,119,0,4.119501,0.085853,0.454636,3192,0.006194,0.006194,0.000518,3,0.520937,0.540418,118.008259
5481,36054954,,1,When Never Comes,None,3,161,0,6.950186,0.099568,0.438276,5645,0.0071,0.0071,0.00081,3,0.528818,0.554723,272.980846
5484,6569735,,1,Dark Places,None,3,87,0,2.250895,0.072771,0.446939,1672,0.005299,0.005299,0.000356,3,0.514907,0.529405,70.692808
5488,27419654,,1,"The Last Girl (The Dominion Trilogy, #1)",None,3,99,0,3.269599,0.072118,0.42919,2082,0.00521,0.00521,0.000457,2,0.517448,0.533719,115.41975
5490,22609358,,1,"The Seven Sisters (The Seven Sisters, #1)",None,1,208,0,5.561151,0.264152,0.659188,14191,0.019728,0.019728,0.000594,3,0.537335,0.570391,77.024443
5500,18886735,,1,Edge of Eternity,None,3,103,0,3.608685,0.078929,0.455549,2393,0.005715,0.005715,0.000491,2,0.518179,0.535082,94.6154
5504,36448554,,1,Bring Me Back,None,0,272,0,8.065419,0.316895,0.608422,22424,0.023658,0.023658,0.00078,3,0.550638,0.592416,163.008307
5510,174703,,1,What to Expect When You're Expecting,None,1,144,0,2.631525,0.175293,0.628108,6467,0.013057,0.013057,0.000343,3,0.524848,0.548479,46.370086
5517,3975186,,1,True Colors,None,0,248,0,7.630937,0.289485,0.588546,18026,0.021589,0.021589,0.000761,3,0.545319,0.584015,132.663883
5521,3121162,,1,Testimony,None,2,126,0,3.227461,0.145094,0.634413,4996,0.010778,0.010778,0.000394,3,0.521492,0.542348,73.45318
5524,682761,,1,The Nazi Officer's Wife: How One Jewish Woman Survived the Holocaust,None,1,127,0,2.51235,0.160805,0.643545,5149,0.011975,0.011975,0.000329,3,0.521677,0.542688,37.059193
5531,18799585,,1,"Hidden (Bone Secrets, #1)",None,3,83,0,4.133665,0.042653,0.551866,1878,0.002992,0.002992,0.000544,3,0.514006,0.527929,99.293175
5532,5293561,,1,"Dragonfly in Amber (Outlander, #2)",None,3,179,0,5.940319,0.185835,0.503107,8015,0.013739,0.013739,0.000703,2,0.532463,0.560967,174.755441
5534,38926487,,1,All Your Perfects,None,0,190,0,6.015692,0.222358,0.64929,11658,0.016596,0.016596,0.000613,3,0.534207,0.564487,62.728199
5544,18007535,,1,The Winter People,None,0,214,0,5.704179,0.265153,0.648677,14784,0.019799,0.019799,0.000594,3,0.538716,0.572548,81.952198
5545,27401883,,1,When I'm Gone,None,3,350,0,9.122017,0.312454,0.393647,24042,0.022959,0.022959,0.000971,2,0.567672,0.61921,1073.069602
5554,35064848,,1,An American Marriage,None,3,277,0,6.772814,0.259774,0.401716,15356,0.019139,0.019139,0.000752,3,0.55188,0.594233,577.988996
5565,853510,,1,"Murder on the Orient Express (Hercule Poirot, #10)",None,4,448,0,6.10528,0.472798,0.450763,45134,0.035229,0.035229,0.000643,2,0.590032,0.652589,807.889586
5566,7569223,,1,Last Night at Chateau Marmont,None,1,105,0,3.88458,0.108045,0.652381,3562,0.007997,0.007997,0.000495,3,0.516538,0.534514,31.299397
5568,2728527,,1,The Guernsey Literary and Potato Peel Pie Society,None,1,853,0,12.045189,0.789379,0.329439,119711,0.05871,0.05871,0.001154,2,0.704753,0.790531,3998.322481
5574,17934416,,1,Keep Quiet,None,0,223,0,6.333272,0.263214,0.622834,15417,0.019633,0.019633,0.000641,3,0.5407,0.575727,124.142167
5575,31287352,,1,In Farleigh Field,None,3,125,0,4.072793,0.073858,0.389032,3015,0.005267,0.005267,0.000514,3,0.522048,0.542461,217.880999
5576,6728738,,1,Committed: A Skeptic Makes Peace with Marriage,None,1,122,0,2.286863,0.157901,0.712505,5259,0.011751,0.011751,0.000316,3,0.521122,0.541213,26.143268
5584,41632412,,1,The Rescue (Ryan Decker #1),None,3,104,0,4.500421,0.055983,0.428118,2293,0.003951,0.003951,0.000584,3,0.517996,0.535195,168.814401
5585,33590210,,1,An American Marriage,None,4,821,0,18.570865,0.784064,0.353459,118978,0.058381,0.058381,0.001697,2,0.69409,0.779632,3425.457913
5586,5556466,,1,"The Last Child (Johnny Merrimon, #1)",None,4,234,0,5.1481,0.284706,0.628223,17126,0.021253,0.021253,0.000554,2,0.543301,0.5797,109.27543
5596,32942027,,1,"Hardcore Twenty-Four (Stephanie Plum, #24)",None,0,139,0,4.066889,0.137815,0.473569,4542,0.010217,0.010217,0.00048,2,0.524848,0.547343,147.136291
5598,20588698,,1,Not That Kind of Girl: A Young Woman Tells You What She's &#34;Learned&#34;,None,4,248,0,5.350464,0.284131,0.551783,16900,0.021178,0.021178,0.000591,3,0.544915,0.583787,171.567504
5603,10163292,,1,The Last Letter from Your Lover,None,0,298,0,6.354166,0.348508,0.553793,24507,0.025994,0.025994,0.000661,2,0.556482,0.601499,245.295744
5606,25402194,,1,The Choice,None,0,198,0,3.859724,0.256592,0.67446,13154,0.019149,0.019149,0.000445,3,0.535376,0.566985,80.467203
5609,32497573,,1,Everyone's a Aliebn When Ur a Aliebn Too,None,4,71,0,1.557463,0.094454,0.711871,1769,0.00704,0.00704,0.000243,3,0.510431,0.522934,7.828723
5614,33289074,,1,The Seven Husbands of Evelyn Hugo,None,3,153,0,3.838463,0.184474,0.604661,7031,0.01371,0.01371,0.000445,3,0.52711,0.551885,60.012909
5620,16158542,,1,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,None,1,705,0,12.184323,0.668348,0.356923,88574,0.04968,0.04968,0.00118,2,0.658001,0.740123,2979.767919
5623,44318414,,1,The Dutch House,None,0,498,0,12.20491,0.534061,0.461169,57071,0.039846,0.039846,0.001153,3,0.601886,0.669505,819.283307
5630,13538552,,1,Memoirs of an Imaginary Friend,None,0,136,0,2.601886,0.183251,0.712092,6537,0.013682,0.013682,0.000325,3,0.523351,0.545754,24.141984
5650,18001867,,1,"Hollow City (Miss Peregrine's Home for Peculiar Children, # 2)",None,3,128,0,3.534446,0.116955,0.477731,3883,0.008583,0.008583,0.000466,2,0.522792,0.543597,108.149678
5661,6411016,,1,Matterhorn,None,1,167,0,3.885661,0.202289,0.658394,9126,0.015086,0.015086,0.000457,3,0.529582,0.55654,70.634472
5670,39699779,,1,"The Suspect (Kate Waters, #3)",None,0,270,0,8.760687,0.300953,0.560099,20340,0.02243,0.02243,0.000857,2,0.550638,0.591962,257.685292
5671,25614492,,1,Salt to the Sea,None,4,467,0,8.790292,0.500688,0.463078,50388,0.037323,0.037323,0.000874,2,0.594573,0.65906,755.187187
5673,18815695,,1,The Pecan Man,None,0,332,0,8.202537,0.373686,0.524169,28801,0.027839,0.027839,0.000827,2,0.563748,0.613079,342.830864
5688,42779092,,1,The Chain,None,0,261,0,9.360527,0.282083,0.552284,18739,0.021036,0.021036,0.000893,3,0.548375,0.588669,177.619364
5689,42149,,1,Baby Proof,None,1,304,0,6.457934,0.326992,0.514026,23674,0.024328,0.024328,0.000689,3,0.557539,0.603429,357.634468
5692,40886917,,1,The Perfect Child,None,3,94,0,3.100552,0.06491,0.379776,1660,0.004677,0.004677,0.000443,3,0.516356,0.531903,171.351742
5695,29209,,1,The Color of Water: A Black Man's Tribute to His White Mother,None,1,367,0,6.384236,0.409118,0.519453,34887,0.030504,0.030504,0.00067,3,0.570984,0.624773,362.236977
5697,32938155,,1,"Option B: Facing Adversity, Building Resilience, and Finding Joy",None,4,316,0,8.552238,0.369614,0.592144,29471,0.027625,0.027625,0.000843,3,0.559665,0.607289,200.788592
5698,5977942,,1,The Shack,None,3,60,0,1.760592,0.050637,0.470621,833,0.003678,0.003678,0.000306,3,0.510254,0.520322,34.100601
5699,43982433,,1,Someone We Know,None,0,331,0,13.494966,0.370549,0.577644,31548,0.027671,0.027671,0.001222,3,0.563099,0.612511,235.128775
5702,33574127,,1,The Stolen Marriage,None,0,272,0,8.750561,0.320471,0.592549,21839,0.023887,0.023887,0.000842,3,0.550638,0.592416,166.23102
5707,27918419,,1,"The Body Reader (Detective Jude Fontaine Mysteries, #1)",None,3,111,0,5.265596,0.056346,0.475676,2904,0.003951,0.003951,0.000652,3,0.519278,0.537579,142.181713
5721,40440,,1,The Thirteenth Tale,None,1,555,0,8.235728,0.556379,0.408762,62841,0.04143,0.04143,0.000836,3,0.616289,0.688919,1302.70938
5724,30687200,,1,The Stranger in the Woods: The Extraordinary Story of the Last True Hermit,None,4,254,0,6.376349,0.309441,0.610719,19623,0.023098,0.023098,0.000661,3,0.546741,0.586172,130.051273
5726,35959740,,1,Circe,None,4,638,0,9.003044,0.614883,0.370501,75287,0.045737,0.045737,0.000901,2,0.638816,0.717302,2277.022822
5728,16160797,,1,"The Cuckoo's Calling (Cormoran Strike, #1)",None,4,765,0,8.627657,0.691752,0.318082,92953,0.051319,0.051319,0.000875,2,0.676186,0.760559,5384.695385
5730,40874325,,1,The Shack,None,1,105,0,1.665174,0.136668,0.680952,3718,0.010167,0.010167,0.000258,3,0.517996,0.535422,22.246228
5733,30555488,,1,The Underground Railroad,None,4,727,0,12.979284,0.701713,0.366952,96839,0.052244,0.052244,0.001241,2,0.664554,0.747616,2384.59971
5735,7352053,,1,"My Name is Mary Sutter (Mary Sutter, #1)",None,1,146,0,3.535204,0.18548,0.716391,7583,0.013839,0.013839,0.00042,3,0.525036,0.549046,27.459891
5740,3722183,,1,"A God in Ruins (Todd Family, #2)",None,4,201,0,6.479455,0.224852,0.592388,11907,0.01677,0.01677,0.00068,3,0.535571,0.567779,96.067245
5744,13497505,,1,Love Does: Discover a Secretly Incredible Life in an Ordinary World,None,0,262,0,5.529369,0.299344,0.574215,19633,0.02234,0.02234,0.000581,3,0.548375,0.588896,158.19436
5748,13642950,,1,The Aviator's Wife,None,1,379,0,7.90832,0.434526,0.539906,38674,0.03246,0.03246,0.000784,3,0.573662,0.62886,342.506529
5750,20873740,,1,Sapiens: A Brief History of Humankind,None,3,78,0,1.673314,0.067706,0.466533,1401,0.004961,0.004961,0.00029,3,0.513287,0.52634,60.559844
5753,3688715,,1,Sarah's Key,None,1,176,0,4.177098,0.208571,0.581623,8957,0.01554,0.01554,0.000482,3,0.531307,0.559605,73.451989
5756,72579,,1,Alias Grace,None,4,251,0,6.229973,0.286838,0.586582,18404,0.021377,0.021377,0.000667,3,0.546538,0.585377,163.773806
5758,23215469,,1,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,None,4,67,0,1.232607,0.088914,0.772953,1709,0.006612,0.006612,0.000218,3,0.510431,0.522025,8.478287
5760,6366437,,1,Half Broke Horses,None,1,557,0,10.1637,0.579814,0.433398,67110,0.043227,0.043227,0.000994,2,0.617066,0.689714,1181.256426
5761,33230889,,1,"The Good Daughter (Good Daughter, #1)",None,0,474,0,12.045714,0.496555,0.455206,51029,0.036992,0.036992,0.001144,2,0.596263,0.661444,966.635532
5764,38204677,,1,"Dark Sacred Night (Ren&#233;e Ballard, #2; Harry Bosch, #21; Harry Bosch Universe, #31)",None,3,103,0,5.80477,0.059012,0.426804,2242,0.004209,0.004209,0.00071,3,0.516901,0.534287,122.994166
5765,39863405,,1,The Mother-in-Law,None,0,227,0,7.779089,0.274257,0.652996,16750,0.020479,0.020479,0.000753,3,0.541498,0.577089,86.22721
