Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks
1393,345299,,1,"Midnight Tides (Malazan Book of the Fallen, #5)",None,3,312,0,13.460581,0.484651,0.597823,29004,2,0.606557,0.675676,205.241164,0.001644
1395,386162,,1,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",None,6,493,0,5.434734,0.666201,0.429938,52142,2,0.692128,0.77759,1016.407281,0.000813
1397,38169,,1,"Alas, Babylon",None,6,139,0,4.003326,0.215568,0.632781,6069,2,0.542456,0.578266,40.951211,0.000652
1405,256598,,1,"Curse of the Bane (The Last Apprentice / Wardstone Chronicles, #2)",None,3,139,0,4.248227,0.215139,0.67042,6430,2,0.542456,0.578266,43.247518,0.00069
1412,2744,,1,Anansi Boys,None,4,456,0,10.083752,0.625158,0.445836,46251,2,0.672727,0.756757,864.240565,0.001365
1418,13569581,,1,"Blood Song (Raven's Shadow, #1)",None,3,451,0,18.540053,0.654794,0.509751,51727,2,0.670189,0.753941,537.586427,0.002188
1420,21326,,1,"Fables, Vol. 1: Legends in Exile",None,4,248,0,5.467004,0.326547,0.48103,14733,2,0.581152,0.63964,290.523932,0.000891
1421,119322,,1,"The Golden Compass (His Dark Materials, #1)",None,5,767,0,7.097316,0.937738,0.340689,100081,2,0.880079,0.931869,3505.340939,0.000987
1423,18512,,1,"The Return of the King (The Lord of the Rings, #3)",None,7,728,0,9.740432,0.901179,0.350836,92841,2,0.847328,0.90991,2968.58299,0.001282
1425,6465707,,1,"The Walking Dead, Compendium 1",None,4,189,0,4.645421,0.25528,0.549195,9757,2,0.559546,0.606419,134.126005,0.000803
1426,16791,,1,Death: The High Cost of Living,None,4,147,0,5.614917,0.201849,0.616159,6612,2,0.54512,0.58277,64.501769,0.00089
1429,239102,,1,"Starless Night (Forgotten Realms: Legacy of the Drow, #2; Legend of Drizzt, #8)",None,0,182,0,11.041101,0.289463,0.696072,11465,2,0.557089,0.602477,54.163271,0.00136
1438,334123,,1,"The Amulet of Samarkand (Bartimaeus, #1)",None,1,362,0,7.656455,0.512745,0.487749,31870,2,0.628006,0.703829,476.584543,0.001081
1445,1305,,1,Gates of Fire,None,2,128,0,3.267724,0.209137,0.70374,5720,2,0.538835,0.572072,38.066621,0.000555
1449,11279,,1,"Summer of Night (Seasons of Horror, #1)",None,6,134,0,4.16297,0.196554,0.656268,5848,2,0.540804,0.57545,35.809629,0.000668
1454,23093359,,1,The Faust Act (The Wicked + The Divine #1),None,4,231,0,5.532945,0.34224,0.563749,14976,2,0.574757,0.630068,176.219014,0.000859
1463,113435,,1,"Crossroads of Twilight (The Wheel of Time, #10)",None,7,342,0,13.775806,0.521879,0.579239,33776,2,0.619247,0.692568,233.124448,0.001642
1466,22443261,,1,"The Rithmatist (The Rithmatist, #1)",None,3,280,0,9.200617,0.444938,0.624706,24401,2,0.593583,0.657658,145.408343,0.001192
1467,22374,,1,Batman: Arkham Asylum - A Serious House on Serious Earth,None,4,226,0,6.593192,0.313703,0.541278,13762,2,0.572903,0.627252,188.046762,0.001042
1479,53764,,1,The Great Dune Trilogy,None,6,320,0,7.94915,0.461552,0.511148,26089,2,0.60989,0.68018,318.830464,0.00111
1484,13830,,1,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",None,1,227,0,11.785496,0.347809,0.651865,16721,2,0.573273,0.627815,86.646744,0.001457
1489,61975,,1,"Dragonflight (Dragonriders of Pern, #1)",None,5,447,0,11.038061,0.624723,0.476129,47461,2,0.668172,0.751689,658.558272,0.001419
1491,17402605,,1,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",None,3,250,0,5.253257,0.384546,0.598072,18615,2,0.581913,0.640766,135.578132,0.000771
1495,13281368,,1,"The Twelve (The Passage, #2)",None,3,186,0,4.581046,0.281146,0.614531,10573,2,0.558491,0.60473,80.441271,0.000724
1501,17929637,,1,"East of West, Vol. 1: The Promise",None,4,221,0,8.761839,0.308105,0.556273,13523,2,0.571061,0.624437,165.064038,0.001265
1503,19103097,,1,"The Magician's Land (The Magicians, #3)",None,3,332,0,8.692421,0.500412,0.551815,30320,2,0.614958,0.686937,286.613802,0.001182
1517,4703427,,1,"Dust of Dreams (Malazan Book of the Fallen, #9)",None,3,261,0,11.477629,0.420984,0.657648,22314,2,0.586139,0.646959,102.835561,0.001404
1523,34534,,1,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",None,5,169,0,10.902474,0.250675,0.68632,9743,2,0.552582,0.595158,47.192836,0.001319
1526,18423,,1,The Left Hand of Darkness (Hainish Cycle #4),None,6,340,0,7.763305,0.465352,0.473729,27301,2,0.618384,0.691441,428.004896,0.001104
1527,144350,,1,"The Battle for Skandia (Ranger's Apprentice, #4)",None,1,280,0,9.174618,0.413786,0.574578,22443,2,0.593583,0.657658,192.539444,0.001203
1542,9532,,1,"Ender's Shadow (The Shadow Series, #1)",None,6,470,0,9.651618,0.632244,0.433353,47762,2,0.679939,0.76464,925.838739,0.001306
1543,43917,,1,"Rise of a Merchant Prince (The Serpentwar Saga, #2)",None,7,214,0,8.75249,0.342956,0.665877,15176,2,0.568502,0.620495,68.555765,0.001138
1559,17333324,,1,Ancillary Justice (Imperial Radch #1),None,6,376,0,10.955559,0.527914,0.493759,34810,2,0.634286,0.711712,470.164491,0.001464
1584,13512170,,1,The Hobbit,None,4,71,0,1.841142,0.097082,0.888934,2209,2,0.520821,0.539977,8.136005,0.000421
1585,175983,,1,"Memories of Ice (Malazan Book of the Fallen, #3)",None,3,387,0,15.863568,0.575762,0.536798,40094,2,0.639309,0.717905,395.61158,0.001906
1596,17910124,,1,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",None,3,346,0,14.856183,0.515494,0.555248,33140,2,0.620979,0.69482,291.670012,0.001809
1621,13521459,,1,"Red Country (First Law World, #6)",None,3,314,0,11.346913,0.474037,0.552797,27165,2,0.607387,0.676802,242.112129,0.001429
1630,61958,,1,"Moreta: Dragonlady of Pern (Pern, #7)",None,5,192,0,7.567657,0.29092,0.631981,11588,2,0.560606,0.608108,67.761649,0.001014
1636,11100431,,1,"Heir of Novron (The Riyria Revelations, #5-6)",None,3,308,0,12.556538,0.478352,0.603113,28514,2,0.604905,0.673423,184.850593,0.001545
1645,4070095,,1,Asterios Polyp,None,4,110,0,3.301477,0.147462,0.584487,3504,2,0.533013,0.561937,41.143533,0.000605
1654,11734251,,1,"Death of Kings (The Saxon Stories, #6)",None,2,66,0,3.948898,0.091671,0.61352,1316,2,0.519298,0.537162,17.955039,0.00072
1656,34919,,1,"The Talismans of Shannara (Heritage of Shannara, #4)",None,7,236,0,9.606549,0.365521,0.620123,17196,2,0.576623,0.632883,104.58738,0.001229
1661,16793,,1,Stardust,None,4,546,0,9.042984,0.724538,0.414571,61682,2,0.721951,0.807432,1312.759156,0.001218
1674,127586,,1,"The White Dragon (Pern, #3)",None,5,241,0,8.313306,0.350213,0.566805,16392,2,0.578502,0.635698,142.390549,0.001106
1681,3977,,1,"Endymion (Hyperion Cantos, #3)",None,6,324,0,11.805821,0.492531,0.56685,29661,2,0.61157,0.682432,253.355852,0.001508
1691,95431,,1,"Preacher, Volume 1: Gone to Texas",None,4,307,0,9.001382,0.425788,0.504205,23683,2,0.604493,0.67286,342.750723,0.001297
1692,34506,,1,"The Light Fantastic (Discworld, #2; Rincewind #2)",None,5,357,0,13.6896,0.52505,0.528247,33568,2,0.625793,0.701014,366.952679,0.001635
1702,45102,,1,"Ship of Destiny (Liveship Traders, #3)",None,3,340,0,12.229744,0.513748,0.555266,32000,2,0.618384,0.691441,283.511305,0.001534
1722,92121,,1,Nine Princes in Amber (The Chronicles of Amber #1),None,6,268,0,7.677549,0.408864,0.581391,20801,2,0.588859,0.650901,167.884523,0.001034
1723,14498,,1,Neil Gaiman's Neverwhere,None,5,105,0,3.814024,0.168566,0.743407,4059,2,0.531418,0.559122,15.56083,0.000588
1734,35231,,1,"Lord of Chaos (The Wheel of Time, #6)",None,7,557,0,20.449485,0.760898,0.438952,67970,2,0.728466,0.813626,1187.828572,0.002381
1741,22323,,1,"Burning Chrome (Sprawl, #0)",None,6,171,0,5.481527,0.255239,0.634606,9224,2,0.553271,0.596284,62.262836,0.000815
1744,43916,,1,"Magician (The Riftwar Saga, #1-2)",None,7,412,0,12.692869,0.598887,0.510984,43263,2,0.651026,0.731982,516.110687,0.00158
1753,34517,,1,"Reaper Man (Discworld, #11; Death, #2)",None,5,315,0,17.122458,0.462371,0.560146,27702,2,0.607803,0.677365,249.353247,0.001962
1755,44688,,1,"Magician's Gambit (The Belgariad, #3)",None,7,423,0,15.638645,0.61067,0.503535,44942,2,0.656319,0.738176,523.93023,0.001865
1759,233649,,1,"The Great Hunt (The Wheel of Time, #2)",None,7,598,0,18.187055,0.801644,0.419203,74829,2,0.75382,0.836712,1378.91296,0.002137
1784,99245,,1,Nightfall,None,6,183,0,5.531303,0.269926,0.61022,10162,2,0.557439,0.603041,80.158651,0.00085
1795,68427,,1,"Elantris (Elantris, #1)",None,3,513,0,14.123074,0.731557,0.480027,63041,2,0.703088,0.788851,786.349116,0.001705
1800,12007,,1,Use of Weapons (Culture #3),None,6,296,0,10.233544,0.423458,0.540128,23582,2,0.6,0.666667,247.081543,0.001359
1806,13890,,1,"A Crown of Swords (The Wheel of Time, #7)",None,7,509,0,19.082724,0.715791,0.469502,60700,2,0.700868,0.786599,820.414536,0.002224
1809,112537,,1,"Rendezvous with Rama (Rama, #1)",None,6,411,0,8.348577,0.571178,0.472755,39832,2,0.650549,0.731419,608.017437,0.001159
1825,11221285,,1,"The Way of Kings, Part 2 (The Stormlight Archive #1, Part 2 of 2)",None,3,194,0,6.743346,0.314977,0.671385,12569,2,0.561315,0.609234,69.652594,0.000927
1832,45101,,1,"The Mad Ship (Liveship Traders, #2)",None,3,352,0,14.013298,0.517868,0.527389,32580,2,0.623596,0.698198,344.904007,0.001734
1840,25104,,1,"The Wake (The Sandman, #10)",None,4,221,0,10.535802,0.314171,0.561538,13651,2,0.571061,0.624437,171.483385,0.001465
1851,218427,,1,"Gateway (Heechee Saga, #1)",None,6,136,0,4.637408,0.204622,0.65098,5976,2,0.541463,0.576577,35.604374,0.000724
1858,43892,,1,"Blood of the Fold (Sword of Truth, #3)",None,0,396,0,15.483369,0.584742,0.530252,41471,2,0.643478,0.722973,408.081931,0.001831
1861,9539,,1,"The Shadow Rising (The Wheel of Time, #4)",None,7,581,0,19.933449,0.790007,0.431319,72673,2,0.743096,0.82714,1206.088517,0.002328
1880,43889,,1,"Wizard's First Rule (Sword of Truth, #1)",None,0,579,0,14.58569,0.788686,0.434498,72705,2,0.741855,0.826014,1218.130832,0.001763
1882,7967,,1,"Speaker for the Dead (Ender's Saga, #2)",None,6,478,0,9.799683,0.669445,0.464058,52904,2,0.684129,0.769144,780.485866,0.001303
1889,20499240,,1,"Foxglove Summer (Peter Grant, #5)",None,5,105,0,3.12662,0.16614,0.675458,3688,2,0.531418,0.559122,19.744508,0.00053
1892,30016,,1,The Naked Sun (Robot #2),None,6,174,0,6.036462,0.264964,0.599096,9017,2,0.554307,0.597973,69.202343,0.000883
1895,6597651,,1,The Windup Girl,None,6,242,0,7.62036,0.344603,0.543534,15850,2,0.578879,0.636261,180.664448,0.001084
1906,15062217,,1,"14 (Threshold, #1)",None,3,207,0,6.137156,0.320116,0.619577,13210,2,0.565966,0.616554,102.592148,0.000897
1908,14201,,1,Jonathan Strange &#38; Mr Norrell,None,4,450,0,7.766651,0.627109,0.46239,46713,2,0.669683,0.753378,743.572463,0.001076
1910,8058301,,1,"Ghost Story (The Dresden Files, #13)",None,0,355,0,14.974436,0.524399,0.534097,33560,2,0.624912,0.699887,337.59075,0.001783
1921,47212,,1,"Storm Front (The Dresden Files, #1)",None,0,557,0,12.818221,0.747195,0.419507,64959,2,0.728466,0.813626,1345.43576,0.001581
1938,298568,,1,"Night of the Soul Stealer (The Last Apprentice / Wardstone Chronicles, #3)",None,3,115,0,3.356429,0.173677,0.627002,4110,2,0.534618,0.564752,33.105658,0.000581
1946,34511,,1,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",None,5,275,0,17.665638,0.406003,0.580491,21870,2,0.591606,0.654842,185.901734,0.00202
1957,17250961,,1,"Oathbringer (The Stormlight Archive, #3)",None,3,220,0,8.734838,0.362409,0.681901,16427,2,0.570694,0.623874,69.128642,0.00111
1959,9814682,,1,"A Song of Ice and Fire (A Song of Ice and Fire, #1-4)",None,3,120,0,3.421248,0.194962,0.687395,4908,2,0.536232,0.567568,27.17578,0.000588
1962,12287209,,1,"Wool (Wool, #1)",None,6,279,0,6.540698,0.3936,0.517934,20086,2,0.593186,0.657095,275.848385,0.000972
1976,189802,,1,Belgarath the Sorcerer,None,7,401,0,13.721078,0.588824,0.524638,42076,2,0.645818,0.725788,435.038663,0.001667
1981,377425,,1,Flight of the Intruder (Jake Grafton #1),None,6,144,0,3.638326,0.211478,0.563908,5806,2,0.544118,0.581081,57.991423,0.000609
2001,23164927,,1,"The Fold (Threshold, #2)",None,6,246,0,8.756031,0.360761,0.571296,17216,2,0.580392,0.638514,173.798676,0.001223
2009,360,,1,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",None,7,305,0,8.87622,0.435371,0.523792,24283,2,0.603671,0.671734,271.584856,0.001211
2021,55401,,1,"Deadhouse Gates (Malazan Book of the Fallen, #2)",None,3,369,0,16.325921,0.548914,0.542491,36833,2,0.63113,0.70777,354.943269,0.001964
2041,12591698,,1,"Caliban's War (The Expanse, #2)",None,6,404,0,13.705004,0.570016,0.491426,40005,2,0.64723,0.727477,504.10445,0.001741
2051,13223349,,1,"Batman, Volume 1: The Court of Owls",None,4,227,0,6.000646,0.309384,0.516783,13256,2,0.573273,0.627815,217.415342,0.00097
2062,119324,,1,"The Subtle Knife (His Dark Materials, #2)",None,5,496,0,8.473517,0.672672,0.436258,53555,2,0.69375,0.779279,988.082121,0.001129
2067,41637836,,1,"The Subtle Knife  (His Dark Materials, #2)",None,5,170,0,3.938633,0.257265,0.584615,8398,2,0.552927,0.595721,81.592215,0.00063
2068,25895524,,1,"Red Sister (Book of the Ancestor, #1)",None,3,265,0,10.25795,0.396583,0.58765,20556,2,0.58769,0.649212,167.941345,0.001344
2077,99298,,1,"The Harry Potter Collection 1-4 (Harry Potter, #1-4)",None,3,113,0,2.063739,0.187823,0.687579,4351,2,0.533975,0.563626,23.487772,0.000415
2091,10552338,,1,Reamde,None,6,256,0,8.516927,0.367861,0.534865,17458,2,0.584211,0.644144,206.993733,0.001195
2123,9579634,,1,"Prince of Thorns (The Broken Empire, #1)",None,3,465,0,17.670191,0.669773,0.496292,53540,2,0.677346,0.761824,615.876829,0.002111
2129,43893,,1,"Naked Empire (Sword of Truth, #8)",None,0,240,0,12.480449,0.371064,0.632775,18148,2,0.578125,0.635135,114.915066,0.001497
2131,645023,,1,"Castle of Wizardry (The Belgariad, #4)",None,7,290,0,12.757734,0.441398,0.59222,24817,2,0.597577,0.663288,178.124535,0.001535
2153,77711,,1,"A Fire Upon the Deep (Zones of Thought, #1)",None,6,361,0,12.28842,0.511869,0.505509,32848,2,0.627562,0.703266,392.114347,0.001595
2157,37586,,1,The Lost Colony (Artemis Fowl #5),None,1,253,0,4.895489,0.360166,0.509662,16247,2,0.58306,0.642455,239.874516,0.000779
2158,13651,,1,The Dispossessed,None,6,244,0,5.445892,0.368356,0.575693,17067,2,0.579634,0.637387,146.547092,0.00081
2160,15704307,,1,"Saga, Vol. 1",None,4,547,0,9.520026,0.705252,0.398805,59554,2,0.722539,0.807995,1632.567608,0.00136
2162,6665847,,1,"Daemon (Daemon, #1)",None,3,143,0,3.654254,0.229944,0.711021,7219,2,0.543784,0.580518,31.962744,0.000607
2166,12067,,1,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",None,5,679,0,11.466651,0.846415,0.360125,82894,2,0.80948,0.88232,2601.248483,0.001481
2173,8253920,,1,"Towers of Midnight (Wheel of Time, #13)",None,7,456,0,16.902013,0.655753,0.496578,51515,2,0.672727,0.756757,589.776168,0.001988
2191,153779,,1,"Bloodhound (Beka Cooper, #2)",None,1,158,0,6.723875,0.220583,0.641216,7953,2,0.548826,0.588964,53.545007,0.000911
2201,6324903,,1,"The 5 Greatest Warriors (Jack West Jr, #3)",None,1,139,0,5.89447,0.198099,0.576686,5531,2,0.542456,0.578266,58.300952,0.000883
2205,6690798,,1,"The Passage (The Passage, #1)",None,3,352,0,6.234562,0.506592,0.509793,31493,2,0.623596,0.698198,404.610735,0.000911
2237,17608111,,1,"The Crimson Campaign (Powder Mage, #2)",None,3,346,0,16.371356,0.503049,0.535545,31964,2,0.620979,0.69482,360.545044,0.002003
2255,48002,,1,"Thief of Time (Discworld, #26; Death, #5)",None,5,271,0,18.78489,0.405426,0.603526,22080,2,0.590033,0.65259,162.392517,0.002125
2261,27003,,1,"The Eyre Affair (Thursday Next, #1)",None,5,191,0,4.308166,0.299775,0.599339,10875,2,0.560252,0.607545,91.621379,0.000688
2279,43915,,1,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1),None,7,186,0,7.221482,0.307873,0.70991,12214,2,0.558491,0.60473,46.57073,0.000966
2285,28483,,1,"The Seventh Gate (The Death Gate Cycle, #7)",None,7,225,0,9.677729,0.36152,0.674087,16987,2,0.572534,0.626689,79.098412,0.00123
2293,977841,,1,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",None,3,90,0,2.49505,0.151834,0.797753,3195,3,0.526378,0.550488,7.905052,0.000448
2300,7094569,,1,"Feed (Newsflesh Trilogy, #1)",None,0,239,0,6.941179,0.34465,0.534616,15205,2,0.577749,0.634572,183.515856,0.000985
2305,392297,,1,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",None,4,267,0,7.358408,0.356823,0.480274,17055,2,0.588469,0.650338,314.894733,0.001117
2315,77281,,1,The Far Side Gallery,None,4,151,0,3.917788,0.210688,0.587461,6653,2,0.546462,0.585023,72.512722,0.000677
2317,9595650,,1,"Hexed (The Iron Druid Chronicles, #2)",None,0,292,0,10.698234,0.437801,0.557619,23691,2,0.598383,0.664414,227.430134,0.001373
2332,34527,,1,"Feet of Clay (Discworld, #19; City Watch, #3)",None,5,345,0,17.287828,0.503599,0.539299,32002,2,0.620545,0.694257,334.611557,0.002001
2351,10551947,,1,"The Outcasts (Brotherband Chronicles, #1)",None,1,90,0,3.826357,0.124695,0.750312,3005,3,0.526378,0.550488,13.13371,0.000605
2361,9832370,,1,BookRags Summary:  A Storm of Swords,None,3,147,0,3.872692,0.237397,0.67319,7224,2,0.54512,0.58277,39.328401,0.000618
2367,59952,,1,300,None,4,158,0,4.541976,0.220455,0.568895,7056,2,0.548826,0.588964,86.039945,0.000786
2372,830,,1,Snow Crash,None,6,522,0,10.352355,0.69537,0.423125,57537,2,0.708134,0.793919,1170.894331,0.001394
2375,40445,,1,"Altered Carbon (Takeshi Kovacs, #1)",None,6,431,0,13.004785,0.582981,0.454476,42114,2,0.660223,0.74268,745.085581,0.001716
2379,841628,,1,The Hitchhiker's Guide to the Galaxy: A Trilogy in Four Parts,None,6,170,0,4.094576,0.270381,0.617543,8871,2,0.552927,0.595721,59.83605,0.000652
2388,279561,,1,"Broken Angels (Takeshi Kovacs, #2)",None,6,232,0,8.092977,0.352279,0.600313,16086,2,0.57513,0.630631,124.756382,0.001108
2409,1632833,,1,"Genghis: Lords of the Bow (Conqueror, #2)",None,2,99,0,4.02506,0.153695,0.667491,3238,2,0.529517,0.555743,23.992964,0.000713
2415,25499718,,1,Children of Time (Children of Time #1),None,6,257,0,7.318914,0.384397,0.559217,18396,2,0.584595,0.644707,171.296547,0.001025
2416,1162185,,1,"Dragon Keeper (Dragon Keeper, #1)",None,3,119,0,3.173724,0.20676,0.807292,5668,2,0.535908,0.567005,17.309569,0.00052
2417,91478,,1,"Summer Knight (The Dresden Files, #4)",None,0,464,0,18.58056,0.656208,0.474715,50992,2,0.676829,0.761261,721.978891,0.002163
2422,26216031,,1,"Split Second (Split Second, #1)",None,3,81,0,2.096847,0.122739,0.769136,2492,2,0.523894,0.545608,12.490233,0.000442
2436,78876,,1,"Maskerade (Discworld, #18; Witches #5)",None,5,296,0,17.386261,0.437597,0.57934,25294,2,0.6,0.666667,207.226076,0.001999
2442,22055280,,1,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",None,3,245,0,10.087721,0.380965,0.629742,18823,2,0.580013,0.63795,121.047971,0.001298
2445,60229,,1,Halo: The Fall of Reach,None,6,74,0,1.514359,0.135636,0.779341,2105,2,0.521739,0.541667,6.112133,0.000351
2458,83763,,1,Prey,None,6,312,0,5.393519,0.429365,0.47104,22853,2,0.606557,0.675676,407.524737,0.00084
2480,31538635,,1,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",None,3,48,0,1.308518,0.064268,0.846631,955,2,0.513889,0.527027,3.585344,0.000331
2483,29396738,,1,"Monstress, Vol. 1: Awakening",None,4,178,0,4.855967,0.274785,0.654986,10318,2,0.555695,0.600225,68.722071,0.000743
2491,189811,,1,"King of the Murgos (The Malloreon, #2)",None,7,313,0,17.116105,0.478135,0.59343,28976,2,0.606972,0.676239,199.971226,0.001998
2492,9534,,1,"Shadow of the Hegemon (The Shadow Series, #2)",None,6,323,0,10.806642,0.475938,0.536834,27917,2,0.611149,0.681869,283.640199,0.001419
2494,13927,,1,"Son of the Shadows (Sevenwaters, #2)",None,1,175,0,5.855122,0.269825,0.675928,10291,2,0.554653,0.598536,48.775855,0.000809
2499,17235026,,1,"The Girl With All the Gifts (The Girl With All the Gifts, #1)",None,6,408,0,6.930281,0.553949,0.451342,37474,2,0.649123,0.72973,705.850897,0.000999
2500,2767793,,1,"The Hero of Ages (Mistborn, #3)",None,3,655,0,19.89393,0.860947,0.397399,85117,2,0.79215,0.868806,1807.006608,0.002336
2512,47520,,1,"Castle in the Air (Howl's Moving Castle, #2)",None,5,87,0,2.06502,0.147603,0.797648,2984,2,0.525755,0.548986,7.293457,0.000403
2516,77735,,1,"The Honor of the Queen (Honor Harrington, #2)",None,6,113,0,3.799514,0.161461,0.560367,3546,3,0.533654,0.563438,44.459732,0.000654
2531,18209454,,1,"The Thousand-Dollar Tan Line (Veronica Mars, #1)",None,3,101,0,2.731593,0.159625,0.713267,3602,2,0.530149,0.556869,17.881261,0.000494
2538,17934530,,1,Annihilation (Southern Reach #1),None,4,296,0,6.229606,0.425597,0.515735,22517,2,0.6,0.666667,292.108807,0.00093
2545,651260,,1,"Domes of Fire (The Tamuli, #1)",None,7,263,0,13.574765,0.403006,0.60404,20811,2,0.586913,0.648086,154.346296,0.001635
2563,234184,,1,"Stone of Tears (Sword of Truth, #2)",None,0,487,0,15.503786,0.693924,0.481465,56977,2,0.688906,0.774212,723.67545,0.001845
2569,891593,,1,"Victory of Eagles (Temeraire, #5)",None,5,264,0,8.508896,0.396002,0.582469,20221,2,0.587302,0.648649,166.084445,0.001111
2574,92143,,1,Bone: The Complete Edition,None,4,125,0,3.188007,0.180877,0.66529,5156,2,0.537856,0.570383,34.023186,0.000583
2575,13497,,1,"A Feast for Crows (A Song of Ice and Fire, #4)",None,7,737,0,12.056182,0.911423,0.349168,94700,2,0.854668,0.914977,3111.272702,0.001541
2582,30071,,1,"The Walking Dead, Book One (The Walking Dead #1-12)",None,4,99,0,2.625029,0.138845,0.607091,2945,2,0.529517,0.555743,33.74956,0.000535
2614,40603587,,1,"The Last Wish (The Witcher, #0.5)",None,3,281,0,5.76477,0.411618,0.523894,20610,2,0.59398,0.658221,281.434558,0.000863
2615,28547,,1,"Dragonsinger (Harper Hall, #2)",None,5,218,0,8.945591,0.324083,0.615524,14559,2,0.569961,0.622748,95.642009,0.00116
2631,402045,,1,"The Mists of Avalon (Avalon, #1)",None,7,358,0,5.945288,0.502127,0.476519,30451,2,0.626234,0.701577,465.551177,0.000857
2646,17182126,,1,"Steelheart (The Reckoners, #1)",None,3,413,0,11.575871,0.595201,0.505395,42998,2,0.651504,0.732545,509.10436,0.001451
2649,827,,1,"The Diamond Age: Or, A Young Lady's Illustrated Primer",None,6,322,0,9.633243,0.440043,0.498017,25738,2,0.610729,0.681306,375.543237,0.001328
2652,156529,,1,"Y: The Last Man, Vol. 6: Girl on Girl (Y: The Last Man, #6)",None,4,88,0,3.561897,0.119931,0.748955,2867,2,0.526066,0.54955,14.105943,0.000664
2660,30831912,,1,Norse Mythology,None,3,224,0,5.641554,0.348676,0.603499,15073,2,0.572165,0.626126,119.844285,0.000832
2665,13986,,1,"Arrows of the Queen (Heralds of Valdemar, #1)",None,7,211,0,8.049242,0.295224,0.577567,12796,2,0.567412,0.618806,116.414519,0.001071
2677,77504,,1,"Blue Mars (Mars Trilogy, #3)",None,6,166,0,5.425754,0.245109,0.596495,8169,2,0.551553,0.593468,66.735245,0.000818
2680,111023,,1,"Passage to Dawn (Forgotten Realms: Legacy of the Drow, #4; Legend of Drizzt, #10)",None,0,189,0,10.051552,0.28526,0.629798,11189,2,0.559546,0.606419,79.281849,0.001279
2689,41811,,1,The Caves of Steel (Robot #1),None,6,238,0,6.115988,0.350684,0.551679,15559,2,0.577373,0.634009,153.458284,0.000898
2706,47697,,1,The Sandman: King of Dreams,None,4,200,0,6.051502,0.288549,0.567739,11298,2,0.563452,0.612613,118.123496,0.000909
2724,43886,,1,"Debt of Bones (Sword of Truth, #0.5)",None,0,166,0,7.654049,0.271685,0.748083,10245,2,0.551553,0.593468,35.184112,0.000986
2734,23529,,1,From Hell,None,4,134,0,4.123411,0.177823,0.603412,5377,2,0.540804,0.57545,59.997078,0.000714
2740,13661,,1,"Tehanu (Earthsea Cycle, #4)",None,3,135,0,3.72293,0.220015,0.65948,5965,2,0.541133,0.576014,31.281848,0.000601
2747,8320534,,1,Raymond E. Feist's Magician Master,None,7,213,0,8.320779,0.343906,0.677607,15299,2,0.568138,0.619932,68.961425,0.001085
2757,8648,,1,"Xenocide (Ender's Saga, #3)",None,6,370,0,9.056966,0.533596,0.5049,34467,2,0.631579,0.708333,403.800944,0.001224
2764,92871,,1,"Brothers Majere (Dragonlance: Preludes, #3)",None,7,180,0,4.767616,0.285067,0.654376,10542,2,0.556391,0.601351,68.754316,0.00072
2766,13490570,,1,"Locke &#38; Key, Vol. 5: Clockworks",None,4,138,0,5.668066,0.191372,0.627526,5932,2,0.542125,0.577703,57.336873,0.000906
2769,18310944,,1,The Sandman: Overture,None,4,222,0,5.682008,0.318622,0.550609,13507,2,0.571429,0.625,163.292839,0.000895
2772,47957,,1,"Heir to the Shadows (The Black Jewels, #2)",None,1,94,0,4.501774,0.13125,0.610844,2670,2,0.527943,0.552928,24.475373,0.000708
2778,13667,,1,"The Farthest Shore (Earthsea Cycle, #3)",None,3,303,0,7.022802,0.459977,0.557035,25486,2,0.602851,0.670608,229.781556,0.000979
2800,944073,,1,"The Blade Itself (The First Law, #1)",None,3,586,0,16.60283,0.785156,0.417998,71647,2,0.746218,0.829955,1446.753108,0.002014
2801,7011403,,1,"Dragon Haven (Rain Wild Chronicles, #2)",None,3,256,0,11.798036,0.397799,0.634835,20721,2,0.584211,0.644144,122.088066,0.001457
2807,92855,,1,"First King of Shannara (The Original Shannara Trilogy, #0)",None,7,171,0,8.013666,0.270188,0.676299,9830,2,0.553271,0.596284,47.213104,0.001054
2811,28881,,1,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",None,5,339,0,5.877085,0.480726,0.493969,28300,2,0.617954,0.690878,420.533622,0.00089
